     2.388     2.559     4.424     6.486     0.277     0.011     0.182     0.807     3.000
    -0.189     2.638     2.888     5.843    -1.310     0.043     0.021     0.936     3.000
     4.615     6.357     6.689    10.129     0.260     0.000     0.992     0.008     2.000
     4.235     6.936     6.402     6.472     0.165     0.000     0.990     0.010     2.000
     0.228     1.201     2.760     3.288    -3.054     0.046     0.027     0.927     3.000
     3.581     4.688     6.524     8.951     0.255     0.000     0.920     0.080     2.000
     3.862     5.409     4.318     6.197    -0.070     0.000     0.904     0.096     2.000
     1.849     2.806     2.410     4.475    -0.870     0.037     0.095     0.869     3.000
     1.516     2.540     2.835     4.037    -0.991     0.043     0.074     0.883     3.000
     3.607     4.724     3.825     4.197    -0.509     0.001     0.804     0.195     2.000
     1.996     0.951     0.775     1.426    -1.800     0.271     0.016     0.713     3.000
     1.276    -1.396    -2.403    -2.370    -0.101     0.996     0.000     0.004     1.000
     0.168     0.878     1.233     0.920     0.854     0.913     0.000     0.086     1.000
     0.270     1.374     1.963     1.070     0.667     0.801     0.000     0.198     1.000
     4.117     3.556     5.892     6.190     0.289     0.000     0.843     0.157     2.000
     2.353     2.826     6.394     7.614     0.909     0.003     0.330     0.667     3.000
     3.640     4.633     7.111     8.761    -0.723     0.000     0.966     0.034     2.000
     1.508     3.739     4.553     7.555     0.226     0.006     0.204     0.790     3.000
     2.358     3.262     4.466     6.023    -0.608     0.003     0.389     0.608     3.000
    -1.706     0.594     2.560     3.515     0.519     0.825     0.000     0.175     1.000
     4.677     3.574     5.742     6.101    -0.914     0.000     0.950     0.050     2.000
     1.632     3.182     4.476     5.506    -0.892     0.006     0.253     0.742     3.000
     1.860     4.598     4.742     6.158    -0.441     0.002     0.518     0.481     2.000
     2.705     5.199     5.852     7.047    -0.188     0.000     0.858     0.142     2.000
     1.337     1.833     0.995     0.755    -0.057     0.639     0.003     0.358     1.000
     0.405     1.378     0.767     0.863    -0.634     0.721     0.001     0.279     1.000
    -0.120     2.328     4.671     8.202    -0.601     0.014     0.031     0.955     3.000
     3.450     4.258     6.117     7.643     0.252     0.000     0.850     0.150     2.000
     0.163     1.556     1.192     2.899    -0.448     0.534     0.001     0.465     1.000
    -1.095    -0.656    -2.183    -1.045    -0.674     0.995     0.000     0.005     1.000
     1.573     2.891     1.648     1.882    -1.013     0.140     0.047     0.812     3.000
     0.994     2.050     2.900     3.515     0.974     0.356     0.006     0.638     3.000
     0.146     0.340     1.585     3.913    -0.400     0.558     0.001     0.442     1.000
     1.510     4.899     7.795     6.984    -0.948     0.000     0.859     0.141     2.000
     1.613     1.032     2.661     4.686     0.752     0.289     0.007     0.705     3.000
     4.264     4.542     4.865     4.195    -0.079     0.000     0.898     0.101     2.000
     0.248     1.356     2.451     5.169     0.137     0.293     0.003     0.704     3.000
     3.185     4.721     4.487     7.055     0.101     0.000     0.745     0.255     2.000
     2.922     2.343     4.192     5.506     1.209     0.036     0.129     0.835     3.000
     1.403    -0.454     0.179    -0.929    -1.163     0.872     0.000     0.128     1.000
    -1.238    -0.921     0.370     0.020    -1.479     0.950     0.000     0.050     1.000
     3.100     4.420     4.269     6.663    -0.287     0.001     0.707     0.292     2.000
    -0.279    -0.174     0.477     1.923    -0.674     0.871     0.000     0.129     1.000
     1.919     4.090     3.962     5.030     2.146     0.078     0.083     0.839     3.000
     1.414     0.296     0.220     1.708     0.818     0.900     0.000     0.099     1.000
     4.029     5.486     4.874     3.946    -0.228     0.000     0.938     0.061     2.000
     0.953     2.496     4.230     6.748     1.433     0.082     0.020     0.898     3.000
     1.652     2.710     2.468     1.366     0.015     0.245     0.030     0.725     3.000
     1.489     1.842     2.082     2.932    -0.242     0.242     0.015     0.743     3.000
     3.319     3.566     5.138     4.308    -0.820     0.001     0.753     0.246     2.000
    -0.633    -0.016     1.094     2.151     0.211     0.913     0.000     0.087     1.000
     2.244     4.538     4.500     7.631     0.518     0.002     0.441     0.557     3.000
     2.942     4.466     4.444     4.464    -0.469     0.001     0.700     0.299     2.000
     0.301     0.999     0.681     1.337     1.777     0.960     0.000     0.040     1.000
     0.817     2.583     2.718     2.919    -0.821     0.116     0.029     0.855     3.000
     0.198     2.392     3.473     2.934     0.160     0.243     0.009     0.748     3.000
     1.603     0.062     0.017     0.200    -1.587     0.694     0.001     0.305     1.000
    -0.857    -1.948    -0.669     1.423    -2.064     0.944     0.000     0.055     1.000
     4.192     5.244     7.425     6.800     0.604     0.000     0.973     0.027     2.000
     1.887     1.912     2.985     5.823    -0.656     0.031     0.066     0.903     3.000
    -0.300     0.126     1.559     1.350     0.273     0.898     0.000     0.102     1.000
     0.636     4.035     3.902     5.478    -0.241     0.019     0.103     0.878     3.000
     4.663     5.415     5.180     6.042    -0.941     0.000     0.982     0.018     2.000
    -0.108     0.822     1.798     3.014     0.532     0.759     0.000     0.241     1.000
     1.130     1.806     1.918     1.145     1.962     0.856     0.000     0.143     1.000
     2.017     4.815     4.890     5.949     0.360     0.003     0.486     0.512     3.000
     1.279     3.946     5.572     7.645     1.413     0.009     0.156     0.835     3.000
     1.686     7.165     8.035     8.931     2.501     0.000     0.844     0.156     2.000
    -2.589    -0.120     0.416    -0.056    -1.360     0.968     0.000     0.032     1.000
     2.434     2.293     3.830     4.390    -0.355     0.023     0.159     0.818     3.000
     0.095     2.850     2.572     3.920     0.885     0.366     0.004     0.629     3.000
     1.315     2.516     2.925     3.637     0.030     0.126     0.030     0.843     3.000
     0.236    -1.383     0.214    -2.297    -2.127     0.940     0.000     0.060     1.000
    -0.008     0.752    -0.489     1.334    -0.519     0.897     0.000     0.103     1.000
     2.555     4.266     4.724     6.167     0.257     0.002     0.518     0.479     2.000
     3.601     5.217     5.828     8.762    -0.783     0.000     0.959     0.041     2.000
     4.311     5.737     5.969     8.547     0.434     0.000     0.972     0.028     2.000
     0.889     2.708     4.447     7.451     1.197     0.043     0.031     0.926     3.000
     2.706     0.686     2.234    -0.066     1.386     0.778     0.002     0.220     1.000
     4.457     5.516     7.013     9.466    -0.409     0.000     0.990     0.010     2.000
     3.698     4.865     7.091     6.774    -0.434     0.000     0.964     0.036     2.000
     1.329     2.002     2.230     2.096    -0.887     0.187     0.023     0.790     3.000
     2.279     2.602     2.636     0.811     1.620     0.523     0.013     0.464     1.000
     3.878     3.588     3.118     5.207    -1.854     0.000     0.803     0.197     2.000
     3.356     4.294     2.679     3.680    -1.719     0.001     0.735     0.264     2.000
     4.483     4.603     4.775     5.328    -1.057     0.000     0.956     0.044     2.000
     3.676     3.662     3.310     3.839    -1.559     0.001     0.749     0.250     2.000
     2.347     4.712     6.705     5.916    -0.273     0.000     0.816     0.184     2.000
     1.667     4.478     3.598     3.326    -0.529     0.014     0.294     0.692     3.000
     0.848     0.334     1.540     0.750    -0.254     0.766     0.001     0.234     1.000
     2.112     1.706     1.294     0.108    -0.344     0.502     0.010     0.488     1.000
     0.623     1.258     3.043     2.647     0.088     0.384     0.004     0.612     3.000
     0.465     2.852     3.888     5.604    -0.043     0.048     0.033     0.919     3.000
     0.661     3.167     2.908     3.697     1.451     0.339     0.008     0.653     3.000
     1.846     2.567     1.951     3.074     0.174     0.203     0.027     0.770     3.000
     3.070     1.871     3.279     2.357    -0.379     0.057     0.150     0.793     3.000
     2.971     2.923     3.014     2.761    -0.265     0.035     0.228     0.737     3.000
     0.859    -0.797    -0.599     0.848    -0.547     0.938     0.000     0.062     1.000
     2.500     4.764     4.383     5.373     0.912     0.006     0.440     0.554     3.000
     1.834     2.861     1.357     0.954    -1.638     0.119     0.073     0.808     3.000
     2.173     3.697     5.536     5.879    -1.098     0.001     0.626     0.374     2.000
    -0.434     1.372    -0.176    -0.552     0.956     0.980     0.000     0.020     1.000
     2.406     2.867     6.093     7.655     0.710     0.003     0.344     0.653     3.000
     0.535     2.905     3.439     5.198    -0.697     0.038     0.044     0.917     3.000
     1.762     1.703     4.294     5.844    -1.116     0.011     0.121     0.867     3.000
     1.002     1.024     0.395     2.019    -0.541     0.657     0.001     0.342     1.000
     1.714     3.770     4.565     6.656    -0.750     0.002     0.365     0.632     3.000
     1.790     1.430     1.444     3.656     0.240     0.360     0.007     0.633     3.000
     3.733     3.721     4.477     6.052     0.737     0.002     0.605     0.393     2.000
     5.570     6.131     8.119    10.071    -0.626     0.000     0.999     0.001     2.000
     3.037     3.508     5.567     5.760     1.847     0.010     0.349     0.641     3.000
     0.458     0.487     0.510     0.026     1.065     0.966     0.000     0.034     1.000
     1.121     1.827     1.438     4.540    -0.179     0.250     0.008     0.743     3.000
     1.179     2.299     1.672     2.643    -1.382     0.134     0.028     0.838     3.000
     3.063     4.937     6.918     7.228     0.256     0.000     0.901     0.099     2.000
     0.517     3.272     4.881     7.614     0.192     0.012     0.074     0.914     3.000
     1.944     3.308     3.966     4.488     0.311     0.029     0.146     0.825     3.000
     4.714     3.701     5.007     4.506     1.173     0.001     0.786     0.212     2.000
     2.953     2.697     3.083     2.799    -0.721     0.025     0.256     0.720     3.000
     2.751     4.290     5.321     5.592     0.864     0.003     0.542     0.455     2.000
     3.698     2.676     3.463     4.458     0.570     0.021     0.294     0.685     3.000
     0.387     3.514     3.659     3.887    -1.009     0.032     0.074     0.894     3.000
     2.725     0.965     0.790     0.521     0.311     0.682     0.004     0.314     1.000
     5.332     4.796     3.628     4.434    -1.234     0.000     0.973     0.027     2.000
    -0.626    -1.095    -1.940    -1.520    -1.376     0.991     0.000     0.009     1.000
     2.081     3.125     3.786     3.258    -0.564     0.023     0.205     0.773     3.000
     2.974     3.539     3.450     3.991     0.301     0.018     0.304     0.677     3.000
     2.810     3.751     3.829     4.560    -0.606     0.004     0.493     0.503     3.000
     0.804     2.567     2.836     3.588     1.070     0.338     0.007     0.655     3.000
     0.626     1.401     2.313     1.109    -1.358     0.308     0.008     0.683     3.000
    -0.638     0.376     1.348     0.546    -1.786     0.706     0.000     0.294     1.000
     3.844     3.834     3.778     3.627     0.364     0.006     0.594     0.400     2.000
     2.727     3.084     3.936     4.951    -2.125     0.001     0.607     0.392     2.000
     0.269    -0.534     2.257     3.373     0.613     0.791     0.000     0.209     1.000
     3.619     8.355    12.491    13.779     1.333     0.000     1.000     0.000     2.000
     1.343     3.287     4.816     5.456    -0.580     0.008     0.209     0.784     3.000
     1.308    -0.446    -1.584    -1.424    -0.236     0.982     0.000     0.018     1.000
    -0.386     1.276     0.939     1.637    -0.420     0.778     0.000     0.222     1.000
     1.830     2.790     2.750     2.362     0.833     0.250     0.028     0.722     3.000
     1.657     1.259     1.434     1.361     0.351     0.639     0.003     0.358     1.000
     0.800     1.176     3.794     4.274     1.626     0.440     0.003     0.557     3.000
     1.771     2.458     2.842     3.275     0.269     0.144     0.036     0.819     3.000
     3.786     5.676     5.158     6.620     1.975     0.001     0.818     0.182     2.000
    -0.925     0.156    -0.009     0.300    -0.353     0.964     0.000     0.036     1.000
     3.610     4.709     6.224     7.507     0.738     0.000     0.877     0.123     2.000
    -0.137    -0.579     1.045     2.824     1.129     0.950     0.000     0.050     1.000
     2.124     2.620     3.426     5.358    -0.472     0.019     0.141     0.840     3.000
     4.092     3.868     4.200     4.284     0.720     0.003     0.662     0.334     2.000
     0.076     0.885     0.782     0.855    -0.282     0.846     0.000     0.154     1.000
     2.952     3.440     4.082     4.447    -1.148     0.002     0.587     0.411     2.000
     1.439     3.387     5.275     4.550     1.747     0.062     0.075     0.863     3.000
     3.486     1.717     2.566     2.512     0.145     0.108     0.103     0.789     3.000
     1.034     0.434    -0.384    -0.524    -0.424     0.922     0.000     0.078     1.000
     3.493     1.810     4.280     3.201     1.308     0.081     0.128     0.790     3.000
     0.121     1.218     1.653     0.428    -0.657     0.697     0.001     0.302     1.000
     0.828     2.699     3.812     5.855    -0.039     0.040     0.042     0.918     3.000
     0.727     1.001     2.664     4.810     0.280     0.304     0.004     0.693     3.000
    -0.805     0.615    -1.392     0.531    -0.665     0.967     0.000     0.033     1.000
     2.113     0.149     0.722     2.743    -1.265     0.350     0.007     0.643     3.000
     3.144     1.468     3.104     5.089    -1.309     0.012     0.220     0.768     3.000
     0.733     2.481     4.011     4.186     0.443     0.115     0.023     0.862     3.000
     1.900     2.968     5.058     5.254     0.186     0.012     0.200     0.788     3.000
